,SPY_ETF,AAPL,MSFT,AMZN,GOOG,FB,BRK-B,TSLA,V,JPM,JNJ,WMT,UNH,BAC,MA,NVDA,HD,PG,DIS,PYPL,XOM
2019-10-24 00:00:00+00:00,292.3648577,60.00265074,137.3700412,1780.78,1260.99,186.38,210.26,59.936,174.266781,119.0718487,121.7202795,115.6663439,238.8785879,30.22271255,266.6895289,196.3233805,225.570791,120.2776109,129.481589,104.91,61.25016088
2019-10-25 00:00:00+00:00,293.562077,60.74166031,138.1455331,1761.33,1265.13,187.89,211.8,65.626,175.9386183,120.0241949,122.531748,115.6080737,239.2693753,30.56965695,268.1184886,203.9824457,226.0433623,118.7932971,130.1177645,107.19,61.39200523
2019-10-28 00:00:00+00:00,295.2167704,61.35011153,141.5419912,1777.08,1290,189.4,212.86,65.542,177.9072314,120.4813211,123.3241232,115.7828843,241.3600881,30.68530509,273.8144808,206.2263124,228.3772855,119.0149803,129.7499756,106.6,60.85122367
2019-10-29 00:00:00+00:00,295.129169,59.93121314,140.2069672,1762.71,1262.62,189.31,213.01,63.244,175.7209826,120.4051334,123.266843,113.7725624,246.4794035,30.90696401,272.1870544,202.3668616,225.8118988,119.1306411,128.7062502,105,60.67391824
2019-10-30 00:00:00+00:00,296.0343837,59.92382305,141.954278,1779.99,1261.29,188.25,213.25,63.002,177.3235722,119.7384911,126.8182112,114.6951739,248.9315946,30.47328351,275.0251272,202.4466436,227.8372041,120.4221869,128.8255331,106.5,60.03561869
2019-10-31 00:00:00+00:00,295.2459709,61.27867393,140.7370502,1776.66,1260.11,191.65,212.58,62.984,176.9377636,118.9670906,126.0544761,113.8793911,246.8799606,30.13597645,274.6877339,200.4720408,226.2362485,120.0077357,129.1436208,104.1,59.90263961
2019-11-01 00:00:00+00:00,297.9810818,63.0178098,141.0806226,1791.44,1273.74,193.62,215.83,62.662,178.985517,121.7098478,125.2525542,114.2290123,246.401246,30.64675571,276.9105601,202.0377612,228.8980783,119.390878,131.9567092,104.98,61.70228973
2019-11-04 00:00:00+00:00,299.1783011,63.43165516,141.8953799,1804.66,1291.37,194.72,217.98,63.494,177.0267964,122.6812409,124.3265255,114.1804538,245.4633561,31.22499638,274.211414,209.9261994,226.5641551,114.7644453,132.1256933,102.81,63.53740094
2019-11-05 00:00:00+00:00,298.8473624,63.34051065,141.8070327,1801.71,1292.03,194.32,220.88,63.444,174.4745241,122.9478978,124.5079125,115.4332631,244.535236,31.62976485,266.9376122,209.0386254,223.9409025,114.6005925,130.6644778,100.99,64.79626949
2019-11-06 00:00:00+00:00,298.9154969,63.36760767,141.4143786,1795.77,1291.8,191.55,222,65.316,174.8702252,123.1383671,125.0234337,116.0548119,244.7501691,31.60085282,267.7910187,207.0640227,225.6865228,115.9692455,130.4855534,100.63,63.37782605
2019-11-07 00:00:00+00:00,299.9667139,64.09676378,141.6107056,1788.2,1308.86,190.42,222.74,67.108,176.5123849,123.8050094,125.4721281,116.7637659,250.5533625,32.02489598,270.6985547,207.7720873,224.6545815,115.2945574,132.1654543,100.47,64.72534732
2019-11-08 00:00:00+00:00,300.7064591,64.27218182,143.2794856,1785.88,1311.37,190.84,221.31,67.428,177.0465814,124.166901,126.9709582,115.9965417,251.0516164,32.05380801,272.7824543,207.2136138,224.5581384,115.3716646,137.1355752,101.42,63.51080512
2019-11-11 00:00:00+00:00,300.1321832,64.78114121,143.4267309,1771.65,1299.19,189.61,220.85,69.018,177.6104556,123.7288218,125.997196,115.6080737,248.2379469,31.97670926,274.8762772,207.6125234,223.55513,115.0150437,135.9228657,102.67,63.12491214
2019-11-12 00:00:00+00:00,300.7648601,64.72184497,144.3691008,1778,1298.8,194.47,220.89,69.986,177.8083061,123.0050386,125.3957546,115.6857673,249.3712305,31.88997316,275.0152039,209.0386254,224.8281791,114.9572133,137.7518702,102.03,62.25440937
2019-11-13 00:00:00+00:00,300.862195,65.3419848,144.6046932,1753.11,1298,193.19,219.77,69.222,177.4818527,122.3574432,125.3193811,117.4921434,247.7299233,31.60085282,275.9380737,208.0014603,226.4484233,116.2873127,147.8312753,102.12,61.74287682
2019-11-14 00:00:00+00:00,301.3002021,64.88985098,145.3409197,1754.6,1311.46,193.15,219.36,69.87,178.1149745,122.4717247,125.0234337,117.1716573,249.9378722,31.51411672,277.4861134,209.2181347,228.1361778,116.1427367,146.2706573,103.73,61.47364916
2019-11-15 00:00:00+00:00,303.480504,65.66070209,147.2158431,1739.49,1334.87,195.1,219.74,70.434,178.1347926,123.3574067,128.8230158,115.4429748,263.1953359,31.73577564,278.6272965,203.6333997,228.8498568,116.1812903,143.8054774,104.2,62.09287278
2019-11-18 00:00:00+00:00,303.7043743,65.99177275,147.5790481,1752.53,1320.7,197.4,219.35,69.998,178.0257932,124.3954641,128.7180022,116.7831893,266.644035,31.76468768,278.7066831,211.7013473,230.3543693,117.4824745,146.7676694,103.66,61.49159767
2019-11-19 00:00:00+00:00,303.6167728,65.79164795,147.6281299,1752.79,1315.46,199.32,219.03,71.904,181.1075043,124.3573703,128.7084555,116.4335681,267.9140941,31.74541299,283.1225655,207.4230414,217.8264093,117.0294696,147.4933071,104.95,60.86339979
2019-11-20 00:00:00+00:00,302.4876879,65.02573819,147.3729047,1745.53,1303.05,197.51,217.48,70.444,180.007601,123.4526413,129.7776846,115.695479,269.2134624,31.50447937,283.1920289,210.6043457,213.042831,117.8680105,146.051972,104.09,61.05185915
2019-11-21 00:00:00+00:00,302.0010134,64.73419835,147.2350073,1734.71,1301.35,197.93,216.63,70.966,178.2537011,123.7383452,130.2550191,116.404433,270.1806613,31.64903954,282.269159,209.6070716,210.7667736,115.9885223,146.0221513,102.55,62.52363703
2019-11-22 00:00:00+00:00,302.6726243,64.67737279,147.3433553,1745.72,1295.34,198.82,217.96,66.608,177.8375214,124.557363,131.8111293,115.9188481,270.4639821,31.97670926,280.4035728,210.3151363,210.2749137,115.9403303,147.4038449,101.77,62.25440937
2019-11-25 00:00:00+00:00,305.0183955,65.81141336,148.9587247,1773.84,1306.69,199.79,219.06,67.268,179.3238773,125.2240053,131.8684094,115.4915333,276.159709,32.25619225,285.4049317,220.607005,210.6317532,116.1523751,148.7954787,104.45,61.84159363
2019-11-26 00:00:00+00:00,305.7094733,65.29751262,149.7467097,1796.94,1313.55,198.97,218.9,65.784,180.8895054,125.3954276,131.8587966,115.7537492,274.9189589,32.14054412,287.1613614,216.408481,212.9078106,117.8390953,150.7338259,106.2,61.68903128
2019-11-27 00:00:00+00:00,307.072162,66.17460282,150.0323543,1818.51,1312.99,202,220.5,66.258,182.6929505,125.7668427,132.4163391,115.3361461,274.2057718,32.20800553,289.4635742,217.8046648,215.0681363,117.3571753,150.574782,107.75,61.65313426
2019-11-29 00:00:00+00:00,305.9333436,66.0288329,149.1064719,1800.8,1304.96,201.64,220.3,65.988,182.831677,125.4811388,132.1664063,115.6566322,273.4241969,32.11163208,289.9895108,216.3076569,212.6667029,117.6463273,150.6741844,108.01,61.14160171
2019-12-02 00:00:00+00:00,303.3345016,65.26539382,147.303956,1781.6,1289.92,199.7,220.33,66.974,180.1364185,125.2049584,132.0414399,115.8411545,273.2190335,32.21764287,284.273672,208.8325976,209.879497,118.2824618,149.7199212,106.21,61.40185511
2019-12-03 00:00:00+00:00,301.3002021,64.10170513,147.0675605,1769.96,1295.28,198.82,218.08,67.24,180.2454179,123.5954933,131.8491838,115.2487408,270.5226003,31.64903954,284.8889185,207.2457693,206.3882564,118.504145,147.6921119,105.59,60.91724532
2019-12-04 00:00:00+00:00,303.1592988,64.66749008,147.5994504,1760.69,1320.54,198.71,218.4,66.606,178.9572428,126.0334996,133.9832257,115.2681642,272.8868642,31.94779722,284.6408352,209.0022585,207.7963258,120.0270125,147.3939047,105,61.60826299
2019-12-05 00:00:00+00:00,303.7043743,65.61622991,147.6782489,1740.48,1328.13,199.36,219.6,66.074,180.2355088,126.7191889,134.1562562,115.7537492,275.50514,32.06344536,287.6277579,208.323615,206.7287127,120.1137581,146.5589244,104.59,61.39288086
2019-12-06 00:00:00+00:00,306.4784191,66.88368702,149.4709149,1751.6,1340.62,201.05,222.61,67.178,180.5129619,128.6048344,134.9445059,116.8463178,274.791953,32.62545196,288.1735412,211.746773,207.9710261,119.6993068,146.7776097,104.34,62.38004895
2019-12-09 00:00:00+00:00,305.5148035,65.94730057,149.0867722,1749.51,1343.56,201.34,221.38,67.906,181.2561399,128.0048563,135.0598595,116.4366046,272.193007,32.47041565,286.8438148,211.746773,210.1547801,120.3547181,145.3362746,103.78,62.51466278
2019-12-10 00:00:00+00:00,305.1741313,66.33272613,148.8602265,1739.21,1344.66,200.87,221.26,69.768,180.6021433,128.0905675,134.5696066,116.2219929,274.134861,32.48979519,286.3972649,213.5531625,209.543329,119.776414,145.226932,103.62,61.97620746
2019-12-11 00:00:00+00:00,306.040412,66.89851108,149.4216659,1748.72,1345.02,202.26,222.57,70.54,180.3544173,127.7858167,135.521274,116.0854218,275.0959806,32.59638265,287.8262246,216.9064601,205.7581554,120.1523117,146.708028,105.51,61.8864649
2019-12-12 00:00:00+00:00,308.678188,67.06898776,150.9385371,1760.33,1350.27,196.75,225.92,71.936,180.9786868,131.4428262,135.8673348,116.8268077,278.1460644,33.60411862,289.9696641,223.6230354,205.7969777,120.0655661,146.8770121,105.67,63.12491214
2019-12-13 00:00:00+00:00,308.8631243,67.98066744,152.209163,1760.94,1347.83,194.11,225.37,71.678,183.4559465,130.2904873,135.905786,117.3438268,279.9800376,33.37156416,293.8199167,223.543195,207.7769146,120.9330222,146.38,107.65,62.1287698
2019-12-16 00:00:00+00:00,310.9850252,69.14435613,153.1941443,1769.21,1361.17,197.92,226.85,76.3,184.5459408,130.7952308,136.2999109,117.5877037,286.4038475,33.62349815,294.6832465,224.700881,209.1842228,121.0197678,148.46,109.57,62.81978746
2019-12-17 00:00:00+00:00,311.0531597,69.28024335,152.36676,1790.66,1355.12,198.39,227.05,75.798,183.83249,131.5952016,138.0013767,118.3095795,284.8739019,33.9529503,293.7306067,227.8346175,211.3097433,120.7788078,147.73,108.46,62.53261129
2019-12-18 00:00:00+00:00,311.0726267,69.11470801,152.051566,1784.03,1352.62,202.5,225.01,78.63,183.2181296,131.4618731,137.6457031,116.9243585,287.2570863,34.02077868,292.480267,229.0521839,211.5814994,119.5258156,146.26,107.83,62.70312214
2019-12-19 00:00:00+00:00,312.3477139,69.18388696,153.371441,1792.28,1356.04,206.06,225.21,80.808,184.8432119,130.8047542,139.7220682,117.1389702,288.9439494,33.86574238,295.2488764,234.9903151,213.7361367,120.4029101,146.15,108.88,62.27235788
2019-12-20 00:00:00+00:00,313.7104026,69.04058771,155.0459092,1786.5,1349.59,206.3,226.31,81.118,186.2899316,130.6999961,140.4045771,117.3438268,286.9530587,33.87543215,296.2809028,238.8925156,214.6775773,120.8269998,146.88,108.75,62.76594193
2019-12-23 00:00:00+00:00,314.1896783,70.16721626,155.0459092,1793,1348.84,206.18,225.48,83.844,185.3783,130.6619023,140.7698635,116.114687,289.4048945,34.07891729,294.9908698,238.3436128,212.7558738,120.3836333,144.68,108.61,63.08004086
2019-12-24 00:00:00+00:00,314.1994595,70.23392452,155.0163598,1789.21,1343.56,205.12,225.47,85.05,185.863843,131.0237938,140.2796107,116.5829307,288.8654907,34.12736614,295.1992597,238.1440117,214.1728875,120.6920622,145.29,108.69,62.83773597
2019-12-26 00:00:00+00:00,315.8720339,71.62738614,156.2869857,1868.77,1360.4,207.79,226.45,86.188,187.4393801,132.4142193,140.1834826,116.5926858,289.9541058,34.41805921,296.9060727,238.7128747,214.3184711,120.6920622,145.7,109.75,62.93645278
2019-12-27 00:00:00+00:00,315.7937848,71.6002087,156.5726302,1869.8,1351.89,208.1,226.14,86.076,187.667288,132.509454,140.1065802,116.6609714,290.2679407,34.25333313,298.4342657,236.3975025,213.4934973,121.5306031,145.75,109.4,62.72107065
2019-12-30 00:00:00+00:00,314.0527424,72.02516508,155.2232058,1846.89,1336.14,204.41,225.76,82.94,186.121478,132.0237574,139.6740042,116.4756249,288.188784,34.05953776,295.4374197,231.8565787,210.9118148,119.9691821,143.77,107.97,62.35312618
2019-12-31 00:00:00+00:00,314.8156711,72.5514192,155.3315538,1847.84,1337.02,205.25,226.5,83.666,186.1908412,132.757064,140.2219338,115.9293406,288.3162794,34.12736614,296.3007495,234.8306343,211.9503112,120.3836333,144.63,108.17,62.62235384
2020-01-02 00:00:00+00:00,317.7597933,74.20677254,158.2076992,1898.01,1367.37,209.78,228.39,86.052,189.3815518,134.3665291,140.3180619,116.0268913,286.8647926,34.53433643,301.0639485,239.4314385,213.1926246,118.9475115,148.2,110.75,63.62747044
2020-01-03 00:00:00+00:00,315.3536336,73.48533497,156.2377366,1874.97,1360.66,208.67,226.18,88.602,187.8753779,132.6046886,138.6934984,115.0026082,283.961819,33.81729353,298.1266425,235.5990983,212.4841177,118.1475242,146.5,108.76,63.11593789
2020-01-06 00:00:00+00:00,316.5567134,74.07088533,156.6415789,1902.88,1394.21,212.6,226.99,90.308,187.4691073,132.499249,138.520468,114.7684863,285.933095,33.76884469,298.920509,236.5871235,213.4837918,118.311377,145.65,110.17,63.60054767
2020-01-07 00:00:00+00:00,315.66663,73.72251992,155.213356,1906.86,1393.34,213.06,225.92,93.812,186.9736553,130.2466755,139.3663945,113.7051829,284.2070026,33.54598,297.9083292,239.4513986,212.0861892,117.5788585,145.7,109.67,63.08004086
2020-01-08 00:00:00+00:00,317.3489855,74.90844471,157.6856591,1891.97,1404.32,215.22,225.99,98.428,190.1742749,131.2627299,139.3471689,113.3149798,290.1992893,33.88512192,303.1577714,239.9005009,215.2599117,118.0800554,145.4,111.82,62.1287698
2020-01-09 00:00:00+00:00,319.5008356,76.49956046,159.6556218,1901.05,1419.83,218.3,228.65,96.268,191.4921771,131.7420009,139.7605194,114.4855891,288.5516557,33.94326053,307.1323079,242.5352348,218.5598066,119.3716012,144.83,112.57,62.60440533
2020-01-10 00:00:00+00:00,318.5814088,76.67250782,158.9168858,1883.16,1429.73,218.06,226.62,95.63,192.0074471,130.4287984,139.4432969,113.5295915,289.4441239,33.66225723,309.1891306,243.8326416,217.618366,119.487262,144.62,112.93,62.0480015
2020-01-13 00:00:00+00:00,320.7723834,78.31056642,160.8277495,1891.3,1439.23,221.91,228.45,104.972,193.5532572,131.5119508,140.0585162,113.0418376,280.3429093,33.97232984,313.2034124,251.4773618,216.7642756,120.3643565,143.88,115.28,62.64030235
2020-01-14 00:00:00+00:00,320.2833266,77.25311683,159.695021,1869.44,1430.88,219.06,227.17,107.584,194.266708,133.0456179,140.8467659,113.3344899,282.6868643,34.22426383,308.6625045,246.7867371,216.2498802,120.1812269,145.2,114.64,62.10184703
2020-01-15 00:00:00+00:00,321.0071307,76.92204616,160.7292514,1862.02,1439.2,221.15,228.35,103.7,197.9825975,131.0518507,141.3177932,112.456533,290.6994639,33.59442885,312.2495237,245.0801482,217.9774722,121.4053039,144.32,114.85,62.00313022
2020-01-16 00:00:00+00:00,323.6773811,77.88561004,163.6743455,1877.94,1451.7,221.77,229.73,102.698,199.122137,131.5598779,142.4617166,113.0613478,294.9460435,33.64287769,318.2610101,248.4334458,222.0829298,121.5113263,145.12,115.4,61.76082533
2020-01-17 00:00:00+00:00,324.6848382,78.74787619,164.5903782,1864.72,1480.39,222.14,230.2,102.1,202.8380266,132.4704927,143.3941583,112.1443705,292.7197766,33.63318792,321.5996208,248.7827476,225.0819519,121.8390319,144.33,116.04,61.52749469
2020-01-21 00:00:00+00:00,324.0490643,78.21421004,163.9993894,1892,1484.4,221.44,228.63,109.44,205.4044677,131.1668757,143.4902863,112.7589404,294.7400893,33.19714832,319.8806338,247.4454206,226.0913316,121.5306031,143.56,116.15,60.64801766
2020-01-22 00:00:00+00:00,324.0881888,78.49339649,163.2114043,1887.46,1485.95,221.32,229.54,113.912,206.0089191,131.013509,142.5097806,113.2564493,294.7989334,33.29404601,322.245483,249.611092,226.0428037,121.7426479,144.01,115.5,60.2980217
2020-01-23 00:00:00+00:00,324.459872,78.87141002,164.2160853,1884.58,1486.65,219.76,229.38,114.44,204.6414717,130.8793131,142.778939,112.9735521,293.6907036,33.06149156,322.9112178,252.3556064,226.7707217,121.1893073,142.2,117.89,59.92110298
2020-01-24 00:00:00+00:00,321.5744367,78.64410777,162.5613166,1861.64,1466.71,217.94,226.86,112.964,203.1352978,127.629856,142.5770702,111.5688209,287.1688203,32.49948496,321.6095571,249.9803539,225.1693021,121.3347461,140.08,116.98,59.51726149
2020-01-27 00:00:00+00:00,316.4197775,76.33155444,159.8427682,1828.34,1433.9,214.87,222.45,111.604,199.8554059,126.5562891,142.9904206,113.0223275,278.6168169,31.8308909,313.7598476,239.72086,224.3831507,121.8680217,135.9,115.24,58.09932914
2020-01-28 00:00:00+00:00,319.7355829,78.49092582,162.9750088,1853.25,1452.56,217.79,224.03,113.38,201.0048544,128.8567897,143.7113807,113.7442032,280.362524,32.20879189,318.2312011,247.4753607,226.9745387,122.197683,138.37,116.52,58.01856085
2020-01-29 00:00:00+00:00,319.4714922,80.13392578,165.5162606,1858,1458.63,223.23,224.5,116.198,202.9965712,128.6650813,144.7111121,113.0515927,277.449743,31.98592721,318.2808828,245.050208,227.1298279,121.2571787,136.06,116.66,57.53395106
2020-01-30 00:00:00+00:00,320.5082927,80.01780397,170.185072,1870.68,1455.84,209.53,227.88,128.162,206.3160993,130.2562609,144.5380817,113.724693,275.5667331,32.44134635,322.3945281,245.3196694,225.9360424,122.1201156,137.81,117.12,58.14420042
2020-01-31 00:00:00+00:00,314.6885163,76.46991234,167.6733697,2008.72,1434.23,201.91,224.43,130.114,197.1601473,126.8726079,143.1057743,111.6858819,267.2010692,31.81151137,313.9287654,235.9583802,221.3841285,120.8305582,138.31,113.89,55.74807424
2020-02-03 00:00:00+00:00,317.026208,76.25990482,171.7610422,2004.2,1485.94,204.19,223.47,156,198.9834105,127.8407353,144.3554384,111.4712702,268.7408221,31.94716813,322.4541461,239.8506007,224.7228457,121.3056583,141.32,116.51,54.50065275
2020-02-04 00:00:00+00:00,321.8580896,78.77752431,177.4148349,2049.67,1447.07,209.83,225.08,177.412,201.7083962,129.6811357,145.730069,112.4467779,275.4294303,32.57700311,327.0248631,246.6370363,228.0809741,121.8389339,144.73,120.08,53.81860934
2020-02-05 00:00:00+00:00,325.5749216,79.41990023,177.198139,2039.87,1448.23,210.11,228.65,146.94,200.9652183,131.8857821,148.0275286,113.9490598,290.0325645,33.63318792,326.2299558,250.2597954,231.0994074,122.9539648,141.37,119.72,56.29550382
2020-02-06 00:00:00+00:00,326.670409,80.34887464,180.8721193,2050.23,1476.23,210.85,229.61,149.792,201.1931262,131.904953,147.5853397,113.461306,286.8255632,33.59442885,327.2037173,253.7428337,231.8079143,123.2739301,142.7,119.89,55.53269211
2020-02-07 00:00:00+00:00,324.9293666,79.25930625,181.1282145,2079.28,1479.23,212.33,227.38,149.614,200.895855,131.4831945,146.0088403,113.597877,283.647984,33.53629023,324.9183588,251.0881397,230.313256,122.2461626,141.02,118.88,55.16474764
2020-02-10 00:00:00+00:00,327.3550885,79.63575266,185.8659746,2133.91,1508.68,213.06,227.11,154.256,204.1162926,132.0295634,145.9800019,112.4272677,281.5001758,33.61380839,328.1774787,262.4454394,233.5258008,122.3334259,142.59,120.06,54.5903953
2020-02-11 00:00:00+00:00,327.9223945,79.15528816,181.6699542,2150.8,1508.79,207.19,227.33,154.876,202.0849397,132.2787843,146.1049683,112.5735939,285.1877369,33.69132654,328.8134045,267.3556252,234.5254748,120.3845459,141.01,118.84,55.10935003
2020-02-12 00:00:00+00:00,330.03512,81.0350436,181.9358992,2160,1518.27,210.76,227.44,153.458,205.5531033,132.2787843,145.2398162,113.0125724,297.6332556,33.83667307,332.0327791,271.9963496,234.476947,119.6961356,141.85,118.56,55.78308072
2020-02-13 00:00:00+00:00,329.6829991,80.45799088,180.9509178,2149.87,1514.66,213.14,226.47,160.8,205.8107383,132.1637593,144.278536,114.5636297,296.3779156,33.8269833,333.7020844,270.2398604,235.2242761,121.1602195,140.9,120.51,55.47352878
2020-02-14 00:00:00+00:00,330.2111805,80.47780385,182.5662872,2134.87,1520.74,214.18,226.8,160.006,208.6785928,131.7611717,144.3169872,115.0026082,293.0238042,33.76884469,338.7795548,289.2119401,237.8156642,122.3043381,139.54,122.99,55.21860365
2020-02-18 00:00:00+00:00,329.3602216,79.00421427,184.4180521,2155.67,1519.67,217.8,226.77,171.68,209.5816197,130.0166254,143.3653199,116.6999917,296.3190716,33.20683809,339.0677087,295.9784157,236.7577567,121.0729562,139.14,122.27,54.51755955
2020-02-19 00:00:00+00:00,330.9349846,80.14841324,184.9696416,2170.22,1526.69,217.49,229.24,183.484,211.6754512,131.789928,143.1730639,114.7977516,299.4279994,33.64287769,342.366574,314.0722508,236.4665895,121.6256237,141.3,123.91,54.93636512
2020-02-20 00:00:00+00:00,329.5754066,79.32617502,182.1449237,2153.1,1518.15,214.58,228.17,179.882,209.829704,131.789928,142.6251342,114.8075066,296.3092642,33.76884469,342.2572742,308.0842193,239.7470733,122.7309586,140.37,122.43,54.49935061
2020-02-21 00:00:00+00:00,326.1813521,77.5306247,176.3868448,2095.97,1485.11,210.18,229.33,180.2,207.2099338,130.1795775,144.1247312,115.6757085,295.6227502,33.29404601,337.5375122,293.4834026,238.116537,122.8473096,138.97,119.49,53.83472439
2020-02-24 00:00:00+00:00,315.3634147,73.84788907,168.781835,2009.29,1421.59,200.72,221.69,166.758,197.2667149,126.6808995,141.1736012,113.471061,272.4381906,31.71461368,322.6031913,272.7348735,232.6425936,119.5506968,133.01,116.44,51.31278651
2020-02-25 00:00:00+00:00,305.807244,71.34650172,165.9966236,1972.74,1388.45,196.77,218.05,159.982,186.9563312,121.0255022,139.9545022,111.5883311,258.3156162,30.11580181,300.96184,261.5272746,230.3909006,117.7375597,128.19,109.66,49.34622124
2020-02-26 00:00:00+00:00,304.6824133,72.47831758,168.0707172,1979.59,1393.18,197.2,216.06,155.76,185.7754499,121.3897482,139.0159894,110.9932714,257.9331298,29.6797622,296.1427145,267.116104,228.3527302,116.5061778,123.36,109.11,48.26278944
2020-02-27 00:00:00+00:00,290.9986028,67.74054134,156.2286305,1884.3,1318.09,189.75,207.67,135.8,178.630622,116.3382323,134.604012,107.6960552,249.028062,28.22629687,284.0005055,252.2558059,218.1133503,110.0486949,118.04,107.84,45.35846387
2020-02-28 00:00:00+00:00,289.7759607,67.7009154,160.0113821,1883.75,1339.33,192.47,206.34,133.598,180.3672121,111.2963018,130.1146315,105.0426741,250.0480257,27.61584142,288.4023047,269.7020012,211.4262102,109.7869051,117.65,107.99,46.83338783
2020-03-02 00:00:00+00:00,302.3251593,74.0039162,170.6583959,1953.95,1389.11,196.44,217.63,148.724,190.8562165,116.4820136,135.474797,113.0418376,267.8483539,28.45885132,304.7873314,276.053335,223.169954,115.9244226,119.98,112.86,49.05487823
2020-03-03 00:00:00+00:00,293.6688532,71.65360274,162.4805411,1908.99,1341.39,185.89,208.81,149.102,184.3067909,112.1110624,131.1885997,110.1445796,256.3639548,26.88910876,290.1411644,265.5276968,221.2288393,114.5766897,116.45,109.76,46.70592527
2020-03-04 00:00:00+00:00,306.0126479,74.9772283,168.4460294,1975.83,1386.52,191.76,217.86,149.9,192.8011974,114.8812486,138.8224816,113.9100395,283.8441309,27.50925397,300.4352139,284.1223251,233.9819627,120.7142072,119.18,115.3,47.72562578
2020-03-05 00:00:00+00:00,295.8402656,72.54518635,164.2188291,1924.03,1319.04,185.17,208.96,144.908,185.5273656,109.2450221,137.4001995,113.0808579,277.5085871,26.12361701,288.8792491,272.9176136,227.8965682,117.9314781,113.98,112.18,45.62249347
2020-03-06 00:00:00+00:00,290.9496971,71.58178072,159.5768101,1901.09,1298.41,181.09,205.98,140.696,182.9472889,103.5992102,137.4195502,114.3587731,278.4010553,25.07984292,285.1829301,265.6774925,221.782057,117.9605658,115.27,110.89,43.41921201
2020-03-09 00:00:00+00:00,268.2281162,65.92022481,148.7618935,1800.61,1215.56,169.5,193.13,121.6,169.8186675,89.56615658,132.0110078,114.2904875,268.1719962,21.39249145,260.342077,245.1055621,204.2634971,112.5308505,104.35,101.63,38.11130666
2020-03-10 00:00:00+00:00,282.1075494,70.66790753,158.9348288,1891.82,1280.39,178.19,202.73,129.066,181.2007754,96.52517089,137.0422101,116.8560729,274.6056134,23.03131432,278.7839264,260.724251,219.0547909,116.8843187,111.46,109.74,39.52249933
2020-03-11 00:00:00+00:00,268.355271,68.21357598,151.734761,1820.86,1215.41,170.24,194.64,126.846,171.6247213,91.98168221,127.5216273,111.6273514,272.4283832,22.11435391,268.0427415,246.1341586,208.0777874,108.1967741,105.51,103.9,38.22056029
2020-03-12 00:00:00+00:00,242.6797867,61.47716649,137.3445022,1676.61,1114.91,154.47,175.97,112.11,158.8533413,84.39961566,121.3390537,101.501581,245.5856845,20.00729593,239.9626411,216.0152548,186.2818615,98.74325189,91.81,96.96,33.85041523
2020-03-13 00:00:00+00:00,263.425578,68.84263775,156.8706118,1785,1219.73,170.28,196.4,109.324,174.4826524,99.60209043,129.9307991,111.3054338,267.8581612,23.56783372,268.29115,240.5118301,201.0209899,110.6013624,102.52,110.15,34.70623531
2020-03-16 00:00:00+00:00,234.6005677,59.98624056,133.7494066,1689.15,1084.33,146.01,177.77,89.014,150.84518,84.69676365,123.0032206,104.145207,221.5806521,19.93901164,234.1498815,196.1323843,161.2312077,105.2007348,95.01,92.72,31.40131311
2020-03-17 00:00:00+00:00,247.2671399,62.62384207,144.7618559,1807.84,1119.8,149.42,187.6,86.04,156.6801228,89.87288999,132.1561386,116.3390538,240.4658143,21.44126594,236.3656856,216.9739467,169.7150031,114.6445611,93.53,97.87,33.51354988
2020-03-18 00:00:00+00:00,234.7472847,61.09081359,138.6679714,1830,1096.8,146.96,172.44,72.244,147.3422296,80.41208129,130.5790502,119.5777395,213.7233218,20.28043307,226.479026,202.5436364,152.1121051,113.8785834,88.8,91.46,30.15400087
2020-03-19 00:00:00+00:00,235.2461227,60.62273219,140.9494743,1880.93,1115.29,153.13,174.68,85.528,151.0833409,81.76362539,122.9258175,117.0511745,216.4212022,20.68038389,225.7039914,212.6798059,157.4877819,107.4598842,94.93,93.69,31.34668629
2020-03-20 00:00:00+00:00,225.1672079,56.77406295,135.6555974,1846.09,1072.32,149.73,170.06,85.506,145.7048732,80.03824994,115.998239,111.6812252,203.4142682,19.18788449,210.0741266,205.4696439,148.7107678,99.31531118,85.98,86.68,29.80803106
2020-03-23 00:00:00+00:00,219.4100918,55.56794845,134.3024982,1902.83,1056.62,148.1,162.13,86.858,134.6998535,75.75356758,107.5322736,111.9849997,191.8645835,17.6368557,202.0058175,212.4001875,158.7193006,94.7291409,85.76,85.26,28.63355457
2020-03-24 00:00:00+00:00,239.2893645,61.14282263,146.5100205,1940.1,1134.46,160.98,178.2,101,153.3458698,84.76386158,115.3112863,112.719938,216.4212022,20.51455062,235.5608419,248.840466,180.5445483,100.1297685,98.12,97.29,32.26623765
2020-03-25 00:00:00+00:00,242.8715701,60.80600216,145.1075382,1885.84,1102.49,156.21,180.47,107.85,160.5403146,87.9270499,115.5241449,107.2030011,230.8853853,20.58283491,254.8472803,245.2853169,177.6514568,97.85122723,100.73,95.71,33.95056439
2020-03-26 00:00:00+00:00,257.0527741,64.00579667,154.1841668,1955.49,1161.75,163.34,183.9,105.632,167.5859088,94.05213274,122.4613988,107.6145666,251.4641075,22.1631284,261.5046289,256.8894834,190.79743,104.1147917,105.36,100.63,35.34354813
